Title	URL	Date	Unique Pageviews
When Does Deep Learning Work Better Than SVMs or Random Forests?	http://www.datasciencecentral.com/profiles/blogs/when-does-deep-learning-work-better-than-svms-or-random-forests	25-Apr-16	937
When enough is enough: using data to understand how much we really spend withMedicare	http://www.datasciencecentral.com/profiles/blogs/when-enough-is-enough-using-data-to-understand-how-much-we-really	14-Sep-15	469
Do This One Thing Before You Write Your Data Monetization Plan	http://www.datasciencecentral.com/profiles/blogs/when-it-comes-to-monetization-not-all-data-is-created-equal	10-Nov-15	703
When to hire a data scientist: before or after a big crisis?	http://www.datasciencecentral.com/profiles/blogs/when-to-hire-a-data-scientist-before-or-after-a-big-crisis	23-Apr-12	195
Where Big Data Projects Fail	http://www.datasciencecentral.com/profiles/blogs/where-big-data-projects-fail	11-May-15	5124
Where The Cloud Meets The Grid	http://www.datasciencecentral.com/profiles/blogs/where-the-cloud-meets-the-grid	24-Nov-14	489
"Which drink is more popular Tea, Coffee, Beer, Wine?"	http://www.datasciencecentral.com/profiles/blogs/which-drink-is-more-popular-tea-coffee-beer-wine	6-Jul-15	1303
Which IT infrastructure for Big Data?	http://www.datasciencecentral.com/profiles/blogs/which-it-infrastructure-for-big-data	31-Jul-12	326
Which jobs will AI (Artificial Intelligence) kill?	http://www.datasciencecentral.com/profiles/blogs/which-jobs-will-ai-artificial-intelligence-kill	16-Feb-16	2403
Who are alike? Use BigObject feature vector to find similarities	http://www.datasciencecentral.com/profiles/blogs/who-are-alike-use-bigobject-feature-vector-to-find-similarities	2-Oct-15	163
Who are the Top Hirers for Data Scientists?	http://www.datasciencecentral.com/profiles/blogs/who-are-the-top-hirers-for-data-scientists	27-Feb-15	3157
Who killed the Storyteller in Marketing	http://www.datasciencecentral.com/profiles/blogs/who-killed-the-storyteller-in-marketing-1	11-Feb-15	557
Who moved the median?	http://www.datasciencecentral.com/profiles/blogs/who-moved-the-median	31-Aug-15	570
Why 5 Companies Chose Amazon Redshift	http://www.datasciencecentral.com/profiles/blogs/why-5-companies-chose-amazon-redshift	12-Nov-15	352
Why analysts should master public speaking	http://www.datasciencecentral.com/profiles/blogs/why-analysts-should-master-public-speaking	24-Jul-14	1077
Why and How do you Measure People's Perception of Image of the Workplace?	http://www.datasciencecentral.com/profiles/blogs/why-and-how-do-you-measure-people-s-perception-of-image-of-the?xg_source=activity	15-Apr-16	42
Why and how you should build a data dictionary for big data sets	http://www.datasciencecentral.com/profiles/blogs/why-and-how-you-should-build-a-data-dictionary-for-big-data-sets	2-Dec-11	7536
Why Bad Data is Wasting Your Marketing Efforts	http://www.datasciencecentral.com/profiles/blogs/why-bad-data-is-wasting-your-marketing-efforts	16-Sep-15	204
Why Big Data Isn't Necessarily Better Data	http://www.datasciencecentral.com/profiles/blogs/why-big-data-isn-t-necessarily-better-data	2-Sep-15	570
Why Competitive Intelligence needs its own wargame now	http://www.datasciencecentral.com/profiles/blogs/why-competitive-intelligence-needs-its-own-wargame-now	4-Mar-15	169
Why Data Minimization Is An Important Concept In The Age of Big Data	http://www.datasciencecentral.com/profiles/blogs/why-data-minimization-is-an-important-concept-in-the-age-of-big	5-Apr-16	254
Why Data Scientists create poor Data Products ? ( And 5 things that can bedone to change this )	http://www.datasciencecentral.com/profiles/blogs/why-data-scientists-create-poor-data-products-and-5-things-that	9-Nov-14	2037
Why Data Scientists Need to be Good Data Storytellers	http://www.datasciencecentral.com/profiles/blogs/why-data-scientists-need-to-be-good-data-storytellers	16-Oct-15	5869
Why Does Everyone Need to Learn How to Code? To Understand Data.	http://www.datasciencecentral.com/profiles/blogs/why-does-everyone-need-to-learn-how-to-code-to-understand-data	2-Mar-15	1720
Why Every Manager Needs These Data Science Skills	http://www.datasciencecentral.com/profiles/blogs/why-every-manager-needs-these-data-science-skills	17-Nov-15	4926
Why I Ditched My Fitbit and What This Means for Analytics	http://www.datasciencecentral.com/profiles/blogs/why-i-ditched-my-fitbit-and-what-this-means-for-analytics	15-Mar-16	3747
Why I don't like IT ppl in my Analytics team	http://www.datasciencecentral.com/profiles/blogs/why-i-don-t-like-it-ppl-in-my-analytics-team	4-Aug-15	1994
Why Media Bias Has Nowhere to Run and Hide from Data Science	http://www.datasciencecentral.com/profiles/blogs/why-media-bias-has-nowhere-to-run-and-hide-from-data-science	19-Dec-14	1751
Why so many 'fake' Big Data Gurus?	http://www.datasciencecentral.com/profiles/blogs/why-so-many-fake-big-data-gurus	16-Aug-15	1019
Why SQL Is Not Right for Querying JSON	http://www.datasciencecentral.com/profiles/blogs/why-sql-is-not-right-for-querying-json	30-Oct-15	1181
Why statistical community is disconnected from Big Data and how to fix it	http://www.datasciencecentral.com/profiles/blogs/why-statistical-community-is-disconnected-from-big-data-and-how-t	7-Dec-13	2698
Why the Biggest Online Retailers are Opening Bricks &amp; Mortar Stores -Infographic	http://www.datasciencecentral.com/profiles/blogs/why-the-biggest-online-retailers-are-opening-bricks-mortar-stores	17-Feb-16	244
Why the Business Gets Frustrated with IT: the Data Warehouse	http://www.datasciencecentral.com/profiles/blogs/why-the-business-gets-frustrated-with-it-the-data-warehouse	29-Oct-13	1467
Why the NoSQL Movement Should Have Been Called the JSON Movement	http://www.datasciencecentral.com/profiles/blogs/why-the-nosql-movement-should-have-been-called-the-json-movement	21-Dec-15	856
Why the Time-Tested Science of Data Visualization Is So Powerful	http://www.datasciencecentral.com/profiles/blogs/why-the-time-tested-science-of-data-visualization-is-so-powerful	10-Mar-16	1100
Why Topological Data Analysis Works	http://www.datasciencecentral.com/profiles/blogs/why-topological-data-analysis-works-by-gunnar-carlsson-president	8-Jan-15	2159
Why Women Make Great Data Scientists	http://www.datasciencecentral.com/profiles/blogs/why-women-make-great-data-scientists	27-Feb-15	5505
Why you need metadata for Big Data success	http://www.datasciencecentral.com/profiles/blogs/why-you-need-metadata-for-big-data-success	6-Apr-16	296
Why you should use open data to hone your machine learning models	http://www.datasciencecentral.com/profiles/blogs/why-you-should-use-open-data-to-hone-your-machine-learning-models	13-Aug-15	1251
Why Zipf's law explains so many big data and physics phenomenons	http://www.datasciencecentral.com/profiles/blogs/why-zipf-s-law-explains-so-many-big-data-and-physics-phenomenons	21-Aug-14	4300
Will 2016 be the Year you Clean up your Dirty Data?	http://www.datasciencecentral.com/profiles/blogs/will-2016-be-the-year-you-clean-up-your-dirty-data	21-Dec-15	326
Will Big Data Get Fans Off the Couch and Into the Stadium?	http://www.datasciencecentral.com/profiles/blogs/will-big-data-get-fans-off-the-couch-and-into-the-stadium	25-Sep-15	733
Will Big Data Make Data Scientists Redundant?	http://www.datasciencecentral.com/profiles/blogs/will-big-data-make-data-scientists-redundant	2-Feb-15	2403
Will Big Data solve the Riemann Hypothesis?	http://www.datasciencecentral.com/profiles/blogs/will-bigdata-solve-the-riemann-hypothesis	11-Feb-16	1548
Will Data Science Forever Change Branding Strategies? Here is a Glimpse of TheFuture Company	http://www.datasciencecentral.com/profiles/blogs/will-data-science-forever-change-branding-strategies-here-is-a	15-Aug-13	1385
Will We Soon No Longer Need Data Scientists?	http://www.datasciencecentral.com/profiles/blogs/will-we-soon-no-longer-need-data-scientists	6-May-16	2371
Wizard of Oz and the new Analytics Fairytale	http://www.datasciencecentral.com/profiles/blogs/wizard-of-oz-and-the-new-analytics-fairytale	13-Aug-14	774
"Word Clouds of Big Data, Data Science and Other Buzz Words"	http://www.datasciencecentral.com/profiles/blogs/word-clouds-of-big-data-data-science-and-other-buzz-words	28-Jul-14	4502
Write a data science research paper and win fame and award	http://www.datasciencecentral.com/profiles/blogs/write-a-data-science-research-paper-and-win-fame-and-money	20-Mar-14	2240
WSJ Reports: New Skills Needed For Big Data (Data Scientists)	http://www.datasciencecentral.com/profiles/blogs/wsj-reports-new-skills-needed-for-big-data-data-scientists	10-Feb-12	326
"xda: R package for exploratory data analysis (plotting, univariate, bivariate)"	http://www.datasciencecentral.com/profiles/blogs/xda-r-package-for-exploratory-data-analysis-plotting-univariate	18-May-16	381
Y Combinator companies has more funding than the sum total of all remainingaccelerators	http://www.datasciencecentral.com/profiles/blogs/y-combinator-companies-has-more-funding-than-the-sum-total-of-all	20-Oct-14	664
"""You need an algorithm, not a Data Scientist"". Um...not quite"	http://www.datasciencecentral.com/profiles/blogs/you-need-an-algorithm-not-a-data-scientist-um-not-quite	21-Jul-15	3362
Your credit card purchases mined by insurance companies | The Economist	http://www.datasciencecentral.com/profiles/blogs/your-credit-card-purchases-mined-by-insurance-companies-the-econo	26-Jun-12	204
Your custom MDM solution: Don't make these mistakes (Part 1)	http://www.datasciencecentral.com/profiles/blogs/your-custom-mdm-solution-don-t-make-these-mistakes-part-1	29-Jan-14	448
Your Data Science Portfolio: Be An Open Data Curator	http://www.datasciencecentral.com/profiles/blogs/your-data-science-portfolio-be-an-open-data-curator	27-May-14	2445
Your Data Science Portfolio: Math Skills Don't Matter	http://www.datasciencecentral.com/profiles/blogs/your-data-science-portfolio-math-skills-don-t-matter	4-Aug-14	11039
Your Math Is All Wrong: Flipping The 80/20 Rule For Analytics	http://www.datasciencecentral.com/profiles/blogs/your-math-is-all-wrong-flipping-the-80-20-rule-for-analytics	8-Jun-15	2658
Your social network profile used in credit scoring models	http://www.datasciencecentral.com/profiles/blogs/your-social-network-profile-used-in-credit-scoring-models	19-Sep-13	1548
Yo-Yo Ma Social Scientist or Data Scientist	http://www.datasciencecentral.com/profiles/blogs/yo-yo-ma-social-scientist-or-data-scientist	1-Nov-12	163
Zipfian Academy versus Data Science Apprenticeship	http://www.datasciencecentral.com/profiles/blogs/zipfian-academy-versus-data-science-apprenticeship-1	9-Nov-13	4701
Zipf's distribution: great illustration	http://www.datasciencecentral.com/profiles/blogs/zipf-s-distribution-example-of-a-great-application	18-Oct-15	1056
The KPMG Lighthouse for Advanced Data &amp; Analytics is hiring Data Scientist/ Software Engineer / Domain Expert. Contact me: JPapp@KPMG.com.	http://www.datasciencecentral.com/profiles/status/show?id=6448529:Status:177010	11-Jun-14	530
Build a complete analytical dashboard in 4 minutes	http://www.datasciencecentral.com/video/4-minute-dashboard-re-render	5-Feb-13	2770
5 Key Self-Service Analytics and How to Get the Data	http://www.datasciencecentral.com/video/5-key-self-service-analytics-and-how-to-get-the-data	18-May-16	423
A Data Scientist's Guide to Modeling Engine Degradation	http://www.datasciencecentral.com/video/a-data-scientists-guide-to-modeling-engine-degradation	22-Mar-16	692
Air traffic in 24 hours	http://www.datasciencecentral.com/video/air-traffic-in-24-hours	2-Sep-14	1752
Analyzing Census Time-Series Data with Feature Extraction and Clustering	http://www.datasciencecentral.com/video/analyzing-census-time-series-data-with-feature-extraction-and-clu	24-Feb-16	530
An Old Problem - Ep. 5 (Deep Learning SIMPLIFIED)	http://www.datasciencecentral.com/video/an-old-problem-ep-5-deep-learning-simplified	22-Dec-15	163
Applying Graphic Design Principles to Create Killer Dashboards	http://www.datasciencecentral.com/video/applying-graphic-design-principles-to-create-killer-dashboards	26-Jan-16	896
Basic Concepts of Inferential Statistics	http://www.datasciencecentral.com/video/basic-concepts-of-inferential-statistics	16-Nov-15	260
Beyond Simple Visualizations - Adventures in Interactive Model Building	http://www.datasciencecentral.com/video/beyond-simple-visualizations-adventures-in-interactive-model-buil	27-Jun-13	626
Data Scientist Workbench Accelerates Predictive Analytics	http://www.datasciencecentral.com/video/data-scientist-workbench-accelerates-predictive-analytics	11-Dec-15	1426
Deep Learning: Intelligence from Big Data	http://www.datasciencecentral.com/video/deep-learning-intelligence-from-big-data	23-Dec-14	1915
Deep Learning SIMPLIFIED: The Series Intro - Ep. 1	http://www.datasciencecentral.com/video/deep-learning-simplified-the-series-intro-ep-1	15-Dec-15	489
Deriving Analytic Insights from Machine Data and IoT Sensors	http://www.datasciencecentral.com/video/deriving-analytic-insights-from-machine-data-and-iot-sensors	25-Jun-15	244
"DJ Patil, ""Data Science and Building Data Teams"""	http://www.datasciencecentral.com/video/dj-patil-data-science-and-building-data-teams	5-Dec-11	938
Best Fit Engineering for SQL on Hadoop	http://www.datasciencecentral.com/video/dsc-webinar-series-best-fit-engineering-for-sql-on-hadoop	24-Nov-15	285
Data Scientists - Heroes of the Big Data era	http://www.datasciencecentral.com/video/emc-mp4	15-Dec-11	244
Hadoop: The Foundation For Change	http://www.datasciencecentral.com/video/hadoop-the-foundation-for-change	27-Feb-13	652
Hadoop Tutorial for Beginners by Edureka	http://www.datasciencecentral.com/video/hadoop-tutorial-for-beginners-by-edureka	16-Oct-15	407
How Flextronics Uses Data Visualization and Analytics to Improve CustomerSatisfaction	http://www.datasciencecentral.com/video/how-flextronics-uses-data-visualization-and-analytics-to-improve-	15-Dec-15	297
